part p##p.p_retailprice,>,1223.63#155100
part p##p.p_partkey,=,52846#1
customer c##c.c_custkey,>,78198,c.c_acctbal,<,692.71#10965
customer c##c.c_custkey,=,87238,c.c_acctbal,>,-466.38#1
customer c##c.c_acctbal,>,-239.21#139631
part p##p.p_retailprice,>,133.36,p.p_partkey,>,124684,p.p_size,>,32#26973
lineitem l##l.l_discount,=,0.06,l.l_commitdate,=,'1994-05-09'#195
partsupp ps##ps.ps_supplycost,<,318.46,ps.ps_availqty,=,7603#23
customer c##c.c_acctbal,<,9866.43,c.c_custkey,=,84376#1
lineitem l##l.l_commitdate,>,'1992-03-18',l.l_discount,<,0.06#3247913
region r##r.r_regionkey,=,1#1
part p##p.p_partkey,=,23600,p.p_retailprice,<,1822.78#1
supplier s##s.s_acctbal,<,1103.31,s.s_suppkey,<,20129#1898
region r##r.r_regionkey,>,3#1
partsupp ps##ps.ps_supplycost,<,420.57,ps.ps_availqty,<,4793#160693
orders o##o.o_orderkey,>,5387513,o.o_orderdate,>,'1992-12-20'#130700
partsupp ps##ps.ps_availqty,<,8862#708678
supplier s##s.s_suppkey,<,44550,s.s_acctbal,>,2436.5#6907
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,=,3#1
region r##r.r_regionkey,<,2#2
lineitem l##l.l_commitdate,<,'1997-03-23'#4608113
lineitem l##l.l_discount,<,0.04,l.l_quantity,<,21,l.l_commitdate,=,'1998-08-27'#373
nation n##n.n_nationkey,>,6#18
lineitem l##l.l_discount,>,0.01#4910495
lineitem l##l.l_commitdate,>,'1995-05-24'#3063194
partsupp ps##ps.ps_availqty,>,3443,ps.ps_supplycost,>,264.31#386980
nation n##n.n_nationkey,>,20#4
orders o##o.o_orderkey,>,4097452,o.o_orderdate,=,'1996-07-03',o.o_totalprice,<,357662.79#179
region r##r.r_regionkey,<,4#4
supplier s##s.s_suppkey,<,92595,s.s_acctbal,>,6290.29#3365
supplier s##s.s_suppkey,<,43159#10000
partsupp ps##ps.ps_supplycost,<,676.44#541260
region r##r.r_regionkey,>,0#4
partsupp ps##ps.ps_availqty,=,5102#91
nation n##n.n_nationkey,=,20#1
nation n##n.n_nationkey,>,10#14
region r##r.r_regionkey,>,3#1
nation n##n.n_nationkey,>,19#5
nation n##n.n_nationkey,<,19#19
part p##p.p_partkey,<,190220#190219
partsupp ps##ps.ps_availqty,>,3413,ps.ps_supplycost,=,355.71#9
lineitem l##l.l_shipdate,>,'1993-08-26',l.l_extendedprice,>,43918.79,l.l_discount,=,0.05#169541
customer c##c.c_custkey,>,23260#126740
partsupp ps##ps.ps_supplycost,=,227.41,ps.ps_availqty,<,1483#1
orders o##o.o_totalprice,>,369459.19,o.o_orderkey,>,2075669,o.o_orderdate,>,'1996-11-07'#2020
orders o##o.o_orderdate,<,'1993-12-24',o.o_totalprice,>,61253.63#366013
partsupp ps##ps.ps_availqty,<,9991,ps.ps_supplycost,=,425.27#10
lineitem l##l.l_discount,=,0.09#545309
supplier s##s.s_suppkey,<,73996#10000
nation n##n.n_nationkey,=,24#1
part p##p.p_retailprice,<,1398.4,p.p_size,=,46#1626
part p##p.p_partkey,<,6772,p.p_size,>,9,p.p_retailprice,>,1620.92#1416
orders o##o.o_totalprice,>,373152.82,o.o_orderkey,<,3471734#5916
region r##r.r_regionkey,=,1#1
lineitem l##l.l_commitdate,<,'1997-01-26',l.l_quantity,>,5,l.l_shipdate,<,'1993-09-05'#1233459
supplier s##s.s_suppkey,<,8214#8213
customer c##c.c_custkey,=,17429,c.c_acctbal,>,5430.12#1
partsupp ps##ps.ps_supplycost,>,758.18,ps.ps_availqty,>,2994#135714
partsupp ps##ps.ps_availqty,<,4728,ps.ps_supplycost,>,256.56#281504
orders o##o.o_orderkey,>,4495822,o.o_orderdate,=,'1998-06-03'#162
region r##r.r_regionkey,=,1#1
nation n##n.n_nationkey,<,12#12
nation n##n.n_nationkey,<,18#18
lineitem l##l.l_shipdate,=,'1997-12-04',l.l_quantity,<,33,l.l_discount,=,0.01,l.l_commitdate,>,'1998-01-04'#34
lineitem l##l.l_quantity,=,38,l.l_discount,=,0.03#10810
nation n##n.n_nationkey,<,15#15
orders o##o.o_orderdate,=,'1992-03-01'#666
lineitem l##l.l_commitdate,<,'1993-02-02'#838591
region r##r.r_regionkey,<,2#2
supplier s##s.s_acctbal,<,6065.46,s.s_suppkey,>,302#6234
supplier s##s.s_suppkey,>,9451,s.s_acctbal,<,9362.72#518
supplier s##s.s_suppkey,<,4357#4356
region r##r.r_regionkey,=,1#1
orders o##o.o_orderdate,>,'1992-03-18',o.o_totalprice,>,163287.82#624521
supplier s##s.s_acctbal,>,51.34#9052
part p##p.p_partkey,<,107180#107179
lineitem l##l.l_quantity,<,5#479529
customer c##c.c_custkey,=,35569#1
supplier s##s.s_suppkey,<,30423,s.s_acctbal,>,435.41#8698
supplier s##s.s_acctbal,<,538.22#1397
region r##r.r_regionkey,=,0#1
orders o##o.o_totalprice,<,396546.33,o.o_orderdate,=,'1994-12-16'#614
partsupp ps##ps.ps_supplycost,<,637.02#509676
lineitem l##l.l_discount,=,0.06,l.l_commitdate,=,'1995-12-30'#241
orders o##o.o_totalprice,>,88864.07#1061919
orders o##o.o_totalprice,>,423546.62,o.o_orderdate,<,'1997-06-21'#1093
part p##p.p_size,=,26,p.p_partkey,>,182969#323
partsupp ps##ps.ps_supplycost,<,777.68#622212
orders o##o.o_orderdate,>,'1998-03-08'#91695
partsupp ps##ps.ps_availqty,<,3319#264680
orders o##o.o_orderdate,<,'1993-02-26',o.o_orderkey,<,3983088#173989
nation n##n.n_nationkey,>,22#2
orders o##o.o_orderdate,>,'1998-02-18'#102871
customer c##c.c_acctbal,>,2152.81,c.c_custkey,>,86121#45739
orders o##o.o_orderdate,>,'1992-04-17'#1432677
orders o##o.o_totalprice,>,269246.11#163035
part p##p.p_size,<,7,p.p_partkey,<,58879,p.p_retailprice,>,1892.73#258
nation n##n.n_nationkey,>,20#4
customer c##c.c_custkey,=,6062,c.c_acctbal,<,7870.43#1
lineitem l##l.l_shipdate,<,'1993-11-11',l.l_quantity,=,7#31004
part p##p.p_size,<,42,p.p_partkey,<,37789#31124
nation n##n.n_nationkey,>,18#6
part p##p.p_partkey,<,150119#150118
lineitem l##l.l_commitdate,<,'1997-01-23'#4460530
region r##r.r_regionkey,=,2#1
customer c##c.c_custkey,=,102140#1
nation n##n.n_nationkey,>,0#24
nation n##n.n_nationkey,>,19#5
orders o##o.o_orderdate,>,'1995-01-25',o.o_orderkey,>,842140#690221
part p##p.p_retailprice,>,1594.49#81095
orders o##o.o_orderdate,=,'1992-10-29',o.o_orderkey,<,4566791#465
nation n##n.n_nationkey,=,9#1
nation n##n.n_nationkey,<,20#20
orders o##o.o_orderkey,>,276660,o.o_totalprice,>,482411.71#54
region r##r.r_regionkey,=,0#1
customer c##c.c_acctbal,>,1872.46,c.c_custkey,=,15707#1
customer c##c.c_custkey,<,16092,c.c_acctbal,>,4258.61#8287
nation n##n.n_nationkey,=,17#1
orders o##o.o_orderkey,<,4031166#1007791
nation n##n.n_nationkey,=,6#1
nation n##n.n_nationkey,=,4#1
lineitem l##l.l_discount,>,0.01,l.l_extendedprice,>,21313.46,l.l_shipdate,<,'1997-05-05'#2754442
partsupp ps##ps.ps_supplycost,<,188.33,ps.ps_availqty,=,3914#10
nation n##n.n_nationkey,<,19#19
nation n##n.n_nationkey,>,9#15
part p##p.p_partkey,>,62251#137749
nation n##n.n_nationkey,<,1#1
orders o##o.o_orderdate,<,'1992-09-29',o.o_totalprice,<,273978.97,o.o_orderkey,<,2828095#71676
partsupp ps##ps.ps_supplycost,>,467.08,ps.ps_availqty,>,9785#9221
part p##p.p_retailprice,<,1209.41,p.p_size,>,37,p.p_partkey,>,57910#6637
region r##r.r_regionkey,=,4#1
partsupp ps##ps.ps_supplycost,>,917.1,ps.ps_availqty,=,5991#5
partsupp ps##ps.ps_availqty,<,1416,ps.ps_supplycost,<,156.91#17599
orders o##o.o_orderdate,<,'1996-07-17'#1033238
partsupp ps##ps.ps_supplycost,<,874.09#699489
lineitem l##l.l_quantity,=,19#120363
part p##p.p_partkey,=,99110#1
lineitem l##l.l_quantity,=,41#120447
supplier s##s.s_suppkey,<,53431#10000
part p##p.p_retailprice,<,942.61#945
supplier s##s.s_acctbal,>,5501.61#4095
part p##p.p_partkey,<,24188#24187
region r##r.r_regionkey,>,0#4
customer c##c.c_custkey,=,90972,c.c_acctbal,>,-673.29#1
partsupp ps##ps.ps_supplycost,<,927.72#742214
supplier s##s.s_suppkey,<,37915#10000
nation n##n.n_nationkey,>,1#23
part p##p.p_retailprice,<,1820.16#164100
partsupp ps##ps.ps_supplycost,=,613.65#10
supplier s##s.s_acctbal,<,4164.84#4659
lineitem l##l.l_extendedprice,<,55831.56#4549550
nation n##n.n_nationkey,=,21#1
lineitem l##l.l_extendedprice,>,1375.07,l.l_shipdate,<,'1998-03-13',l.l_discount,<,0.1#4954410
lineitem l##l.l_commitdate,=,'1998-02-09',l.l_discount,<,0.02,l.l_shipdate,>,'1992-01-03'#473
orders o##o.o_totalprice,<,446942.17,o.o_orderkey,>,5098067,o.o_orderdate,>,'1996-10-23'#60776
region r##r.r_regionkey,>,0#4
orders o##o.o_totalprice,=,116840.76,o.o_orderdate,<,'1996-02-29'#1
lineitem l##l.l_quantity,<,21#2398416
region r##r.r_regionkey,=,1#1
part p##p.p_partkey,<,134293#134292
region r##r.r_regionkey,=,3#1
supplier s##s.s_suppkey,<,32323,s.s_acctbal,<,5603.88#6003
partsupp ps##ps.ps_supplycost,<,846.0,ps.ps_availqty,>,472#644930
orders o##o.o_totalprice,>,404515.47#2946
region r##r.r_regionkey,=,2#1
lineitem l##l.l_extendedprice,=,22163.1#5
nation n##n.n_nationkey,=,15#1
part p##p.p_retailprice,=,1658.61#10
region r##r.r_regionkey,<,3#3
supplier s##s.s_acctbal,>,1648.12#7592
nation n##n.n_nationkey,>,1#23
part p##p.p_size,=,3,p.p_partkey,<,24962,p.p_retailprice,>,1170.49#363
nation n##n.n_nationkey,=,11#1
customer c##c.c_acctbal,>,-320.26,c.c_custkey,=,5683#1
supplier s##s.s_acctbal,<,608.47,s.s_suppkey,<,49359#1464
part p##p.p_size,<,39,p.p_partkey,<,645,p.p_retailprice,>,899.54#494
supplier s##s.s_suppkey,<,45106#10000
customer c##c.c_custkey,=,100944#1
nation n##n.n_nationkey,=,21#1
nation n##n.n_nationkey,<,13#13
region r##r.r_regionkey,>,2#2
lineitem l##l.l_shipdate,>,'1992-10-30'#5398331
region r##r.r_regionkey,=,0#1
nation n##n.n_nationkey,>,17#7
lineitem l##l.l_shipdate,>,'1997-05-11'#1270799
orders o##o.o_orderdate,<,'1994-06-22',o.o_totalprice,<,41985.64,o.o_orderkey,<,1276930#13320
part p##p.p_partkey,=,7581#1
customer c##c.c_acctbal,>,7275.76,c.c_custkey,>,38930#27452
customer c##c.c_custkey,=,68067#1
lineitem l##l.l_quantity,>,13,l.l_shipdate,>,'1997-07-28',l.l_discount,<,0.03#217712
nation n##n.n_nationkey,>,4#20
customer c##c.c_custkey,<,47993,c.c_acctbal,<,2475.15#15326
partsupp ps##ps.ps_availqty,<,5988#478706
orders o##o.o_totalprice,<,130162.84,o.o_orderdate,<,'1997-09-25'#583008
part p##p.p_size,<,37,p.p_partkey,<,185640,p.p_retailprice,<,1661.09#89671
region r##r.r_regionkey,>,1#3
partsupp ps##ps.ps_supplycost,>,130.48#696633
orders o##o.o_totalprice,<,355509.87#1481464
supplier s##s.s_acctbal,>,-760.37#9771
lineitem l##l.l_discount,=,0.01,l.l_commitdate,>,'1993-03-27'#456748
lineitem l##l.l_commitdate,<,'1998-05-12',l.l_quantity,<,9,l.l_extendedprice,<,11622.62,l.l_discount,>,0.03#506122
region r##r.r_regionkey,=,1#1
supplier s##s.s_acctbal,<,5110.51#5521
supplier s##s.s_suppkey,<,84556#10000
supplier s##s.s_acctbal,<,-295.66#631
orders o##o.o_orderdate,>,'1994-04-27',o.o_orderkey,<,73208#11827
partsupp ps##ps.ps_supplycost,>,133.95,ps.ps_availqty,>,6070#272848
partsupp ps##ps.ps_availqty,<,818#65252
region r##r.r_regionkey,<,2#2
orders o##o.o_totalprice,<,393562.87#1495343
region r##r.r_regionkey,>,0#4
region r##r.r_regionkey,<,1#1
nation n##n.n_nationkey,<,16#16
partsupp ps##ps.ps_availqty,<,3129#249372
nation n##n.n_nationkey,<,9#9
lineitem l##l.l_discount,=,0.06,l.l_quantity,=,7,l.l_shipdate,<,'1997-10-15'#9312
partsupp ps##ps.ps_supplycost,=,487.57,ps.ps_availqty,<,8994#11
part p##p.p_partkey,>,9753#190247
orders o##o.o_orderdate,=,'1992-12-14',o.o_totalprice,>,285686.0#52
orders o##o.o_totalprice,>,99683.19,o.o_orderkey,<,550905#91970
lineitem l##l.l_discount,=,0.03#545293
orders o##o.o_totalprice,>,184871.8,o.o_orderkey,<,2008363#177021
supplier s##s.s_acctbal,>,4301.76#5220
region r##r.r_regionkey,>,2#2
customer c##c.c_custkey,>,89384#60616
partsupp ps##ps.ps_availqty,<,2061#164597
partsupp ps##ps.ps_supplycost,=,5.41,ps.ps_availqty,>,7654#4
customer c##c.c_acctbal,=,8746.01#1
region r##r.r_regionkey,>,1#3
orders o##o.o_orderkey,>,515720#1371065
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,=,1#1
part p##p.p_size,>,4,p.p_retailprice,<,1477.98,p.p_partkey,<,181336#81370
lineitem l##l.l_quantity,=,25,l.l_shipdate,<,'1998-11-03',l.l_commitdate,<,'1995-12-04',l.l_extendedprice,<,40264.19#41792
partsupp ps##ps.ps_availqty,<,2268#181178
nation n##n.n_nationkey,=,19#1
region r##r.r_regionkey,<,2#2
lineitem l##l.l_shipdate,=,'1995-10-02',l.l_quantity,<,41#2039
nation n##n.n_nationkey,=,23#1
nation n##n.n_nationkey,<,22#22
customer c##c.c_acctbal,>,4012.86,c.c_custkey,>,53296#52610
nation n##n.n_nationkey,<,18#18
nation n##n.n_nationkey,=,22#1
region r##r.r_regionkey,>,3#1
region r##r.r_regionkey,>,3#1
region r##r.r_regionkey,>,0#4
partsupp ps##ps.ps_availqty,<,1877,ps.ps_supplycost,<,954.4#142985
customer c##c.c_custkey,=,83957#1
region r##r.r_regionkey,>,3#1
nation n##n.n_nationkey,>,1#23
supplier s##s.s_acctbal,>,9470.23#474
nation n##n.n_nationkey,>,21#3
region r##r.r_regionkey,<,1#1
part p##p.p_partkey,>,57748,p.p_size,=,6#2832
region r##r.r_regionkey,>,1#3
region r##r.r_regionkey,=,4#1
lineitem l##l.l_extendedprice,>,98743.56,l.l_quantity,>,20,l.l_discount,=,0.07#683
customer c##c.c_acctbal,>,-683.4,c.c_custkey,>,27223#119178
orders o##o.o_totalprice,>,433400.29,o.o_orderdate,>,'1997-07-21'#112
lineitem l##l.l_commitdate,>,'1994-03-08'#4167129
customer c##c.c_custkey,<,89496,c.c_acctbal,>,4242.83#46423
lineitem l##l.l_shipdate,>,'1997-07-24',l.l_discount,<,0.03#296406
part p##p.p_size,=,50#3889
partsupp ps##ps.ps_supplycost,>,533.34,ps.ps_availqty,=,1871#35
part p##p.p_retailprice,>,1895.84,p.p_partkey,>,128785#12078
partsupp ps##ps.ps_availqty,>,273,ps.ps_supplycost,=,590.06#8
region r##r.r_regionkey,>,1#3
partsupp ps##ps.ps_availqty,>,8310#135181
partsupp ps##ps.ps_availqty,=,3721#87
region r##r.r_regionkey,>,1#3
region r##r.r_regionkey,=,3#1
orders o##o.o_totalprice,>,402484.6#3242
lineitem l##l.l_extendedprice,>,28828.75,l.l_shipdate,=,'1995-08-30',l.l_discount,<,0.09#1250
nation n##n.n_nationkey,<,21#21
partsupp ps##ps.ps_supplycost,=,720.64,ps.ps_availqty,>,8077#1
customer c##c.c_acctbal,<,1407.57,c.c_custkey,<,17193#3731
part p##p.p_retailprice,>,1950.39,p.p_size,>,27#5105
partsupp ps##ps.ps_supplycost,>,199.1#641795
part p##p.p_retailprice,>,1094.52,p.p_partkey,<,165146,p.p_size,=,27#2869
lineitem l##l.l_shipdate,<,'1997-10-21',l.l_commitdate,<,'1994-09-11'#2298709
supplier s##s.s_acctbal,<,3014.1#3617
lineitem l##l.l_commitdate,>,'1995-04-05'#3185845
customer c##c.c_acctbal,>,5169.38#65653
part p##p.p_partkey,>,181013,p.p_size,<,35#12833
region r##r.r_regionkey,>,2#2
partsupp ps##ps.ps_supplycost,>,32.85#774720
lineitem l##l.l_discount,>,0.08,l.l_extendedprice,>,4568.79#1032780
orders o##o.o_totalprice,>,496404.11#23
nation n##n.n_nationkey,>,4#20
region r##r.r_regionkey,=,1#1
nation n##n.n_nationkey,<,7#7
nation n##n.n_nationkey,>,8#16
customer c##c.c_acctbal,>,8443.2#21217
partsupp ps##ps.ps_availqty,>,1648#668382
nation n##n.n_nationkey,>,11#13
region r##r.r_regionkey,<,2#2
customer c##c.c_acctbal,<,9500.16,c.c_custkey,<,113087#108042
nation n##n.n_nationkey,<,11#11
partsupp ps##ps.ps_supplycost,>,32.22#775187
nation n##n.n_nationkey,=,7#1
orders o##o.o_orderkey,<,241151,o.o_orderdate,>,'1994-11-20'#33918
nation n##n.n_nationkey,=,0#1
region r##r.r_regionkey,=,4#1
partsupp ps##ps.ps_supplycost,>,494.58#404718
region r##r.r_regionkey,=,2#1
supplier s##s.s_acctbal,<,1503.2#2267
nation n##n.n_nationkey,<,7#7
region r##r.r_regionkey,=,2#1
supplier s##s.s_suppkey,<,79667#10000
nation n##n.n_nationkey,<,18#18
region r##r.r_regionkey,=,0#1
nation n##n.n_nationkey,>,18#6
nation n##n.n_nationkey,>,19#5
nation n##n.n_nationkey,=,19#1
customer c##c.c_custkey,<,57104,c.c_acctbal,>,4065.6#30611
lineitem l##l.l_quantity,<,9#958737
partsupp ps##ps.ps_availqty,>,5181#385753
region r##r.r_regionkey,<,3#3
partsupp ps##ps.ps_availqty,=,6947,ps.ps_supplycost,>,505.48#37
region r##r.r_regionkey,>,1#3
lineitem l##l.l_quantity,<,7,l.l_commitdate,=,'1994-09-28'#272
nation n##n.n_nationkey,<,7#7
nation n##n.n_nationkey,>,12#12
region r##r.r_regionkey,>,3#1
nation n##n.n_nationkey,=,15#1
region r##r.r_regionkey,<,1#1
nation n##n.n_nationkey,>,8#16
lineitem l##l.l_extendedprice,<,44615.28#3658650
nation n##n.n_nationkey,<,7#7
partsupp ps##ps.ps_availqty,>,6582,ps.ps_supplycost,<,923.74#252822
lineitem l##l.l_quantity,<,32,l.l_discount,=,0.05#338068
orders o##o.o_totalprice,<,393750.7#1495375
orders o##o.o_totalprice,<,102476.28#514371
customer c##c.c_acctbal,>,214.95#133422
orders o##o.o_totalprice,<,239650.98#1231565
part p##p.p_size,>,37,p.p_retailprice,<,1186.72#9749
lineitem l##l.l_extendedprice,<,55121.1#4498170
customer c##c.c_custkey,<,141895#141894
customer c##c.c_custkey,>,59511,c.c_acctbal,>,8272.33#14286
partsupp ps##ps.ps_availqty,>,9730#21561
nation n##n.n_nationkey,=,12#1
partsupp ps##ps.ps_supplycost,=,44.64#9
part p##p.p_size,>,44#23780
supplier s##s.s_suppkey,<,62891#10000
nation n##n.n_nationkey,=,17#1
nation n##n.n_nationkey,>,1#23
region r##r.r_regionkey,=,0#1
lineitem l##l.l_quantity,<,35#4079714
nation n##n.n_nationkey,=,15#1
orders o##o.o_totalprice,>,152613.64#704299
orders o##o.o_totalprice,>,253607.57#214981
nation n##n.n_nationkey,<,16#16
region r##r.r_regionkey,<,3#3
partsupp ps##ps.ps_availqty,=,6374#82
customer c##c.c_acctbal,>,8470.81#20814
partsupp ps##ps.ps_availqty,<,9865,ps.ps_supplycost,=,243.43#6
partsupp ps##ps.ps_availqty,=,7895,ps.ps_supplycost,<,999.19#71
customer c##c.c_custkey,<,89660#89659
nation n##n.n_nationkey,=,19#1
nation n##n.n_nationkey,<,1#1
nation n##n.n_nationkey,>,19#5
part p##p.p_size,=,47,p.p_partkey,>,65979#2683
partsupp ps##ps.ps_availqty,<,6384#510494
customer c##c.c_custkey,=,123285#1
orders o##o.o_orderdate,>,'1998-08-01',o.o_totalprice,<,347912.18,o.o_orderkey,<,3039717#288
supplier s##s.s_acctbal,<,5996.56#6360
lineitem l##l.l_shipdate,>,'1993-07-11'#4767933
nation n##n.n_nationkey,>,9#15
region r##r.r_regionkey,=,1#1
supplier s##s.s_acctbal,<,2393.95#3056
region r##r.r_regionkey,>,2#2
part p##p.p_partkey,>,70976,p.p_size,=,43#2527
region r##r.r_regionkey,=,2#1
region r##r.r_regionkey,<,2#2
nation n##n.n_nationkey,>,2#22
partsupp ps##ps.ps_supplycost,>,802.9,ps.ps_availqty,<,1689#26700
part p##p.p_size,>,35,p.p_partkey,>,185253#4426
nation n##n.n_nationkey,=,10#1
nation n##n.n_nationkey,>,21#3
region r##r.r_regionkey,=,2#1
nation n##n.n_nationkey,>,8#16
region r##r.r_regionkey,<,1#1
part p##p.p_retailprice,>,354.01#200000
supplier s##s.s_acctbal,<,1958.87,s.s_suppkey,<,2846#777
partsupp ps##ps.ps_supplycost,>,272.71#582599
lineitem l##l.l_extendedprice,>,42692.57#2502858
orders o##o.o_totalprice,<,300509.76,o.o_orderkey,<,3396192#800905
partsupp ps##ps.ps_supplycost,<,125.48#99397
customer c##c.c_custkey,>,89188#60812
part p##p.p_retailprice,>,1899.13#20100
customer c##c.c_acctbal,>,3150.2,c.c_custkey,<,112644#69764
lineitem l##l.l_shipdate,>,'1993-03-12',l.l_quantity,<,45,l.l_extendedprice,>,2225.88#4348189
customer c##c.c_acctbal,<,3314.08,c.c_custkey,<,109795#43425
orders o##o.o_orderdate,<,'1998-04-24',o.o_totalprice,>,341576.99#27423
customer c##c.c_custkey,>,114017,c.c_acctbal,>,4688.35#17491
region r##r.r_regionkey,=,2#1
orders o##o.o_orderdate,<,'1995-11-06',o.o_orderkey,<,382195#55745
region r##r.r_regionkey,>,3#1
orders o##o.o_orderkey,>,598484,o.o_totalprice,>,205694.93,o.o_orderdate,=,'1997-10-19'#165
part p##p.p_partkey,>,101021,p.p_size,=,21,p.p_retailprice,>,702.24#2017
region r##r.r_regionkey,=,1#1
lineitem l##l.l_commitdate,=,'1994-06-04',l.l_shipdate,<,'1995-09-03',l.l_extendedprice,<,14668.95#512
customer c##c.c_custkey,<,73731,c.c_acctbal,=,5917.55#2
part p##p.p_retailprice,>,1477.76,p.p_size,=,15#2049
nation n##n.n_nationkey,=,7#1
partsupp ps##ps.ps_supplycost,<,714.35,ps.ps_availqty,>,784#526484
lineitem l##l.l_quantity,<,18,l.l_shipdate,<,'1997-03-03'#1546870
partsupp ps##ps.ps_supplycost,>,460.24#432271
part p##p.p_partkey,<,102051#102050
customer c##c.c_custkey,=,12193#1
part p##p.p_size,>,22,p.p_retailprice,>,1314.79,p.p_partkey,<,64488#21997
partsupp ps##ps.ps_availqty,>,2133#629530
nation n##n.n_nationkey,>,7#17
orders o##o.o_orderkey,>,853980,o.o_orderdate,>,'1995-07-27'#590181
customer c##c.c_acctbal,<,-158.49,c.c_custkey,>,80325#5356
lineitem l##l.l_shipdate,>,'1997-06-17',l.l_quantity,>,1,l.l_discount,<,0.07,l.l_extendedprice,>,58355.45#159124
partsupp ps##ps.ps_supplycost,=,527.23,ps.ps_availqty,>,1111#5
orders o##o.o_orderkey,<,4036420,o.o_totalprice,>,121060.37#592648
region r##r.r_regionkey,=,0#1
orders o##o.o_orderkey,<,2579735,o.o_totalprice,<,433820.67#644604
customer c##c.c_acctbal,<,7065.56#110008
partsupp ps##ps.ps_supplycost,<,299.93#239181
part p##p.p_partkey,=,85804#1
part p##p.p_partkey,>,176213,p.p_retailprice,=,1832.73#7
customer c##c.c_custkey,=,140843,c.c_acctbal,>,6501.54#1
orders o##o.o_totalprice,<,151292.92,o.o_orderdate,=,'1993-01-04'#333
customer c##c.c_acctbal,>,7961.86,c.c_custkey,<,55061#10110
partsupp ps##ps.ps_availqty,<,9018#721044
partsupp ps##ps.ps_availqty,>,1245,ps.ps_supplycost,=,971.15#8
orders o##o.o_totalprice,<,230411.7,o.o_orderkey,>,1491617#895944
customer c##c.c_custkey,>,57761#92239
customer c##c.c_custkey,=,16598#1
partsupp ps##ps.ps_supplycost,=,295.9#8
nation n##n.n_nationkey,=,6#1
customer c##c.c_acctbal,>,2919.94#96377
customer c##c.c_custkey,<,58578#58577
region r##r.r_regionkey,<,2#2
region r##r.r_regionkey,>,0#4
nation n##n.n_nationkey,<,19#19
part p##p.p_size,<,48,p.p_retailprice,>,864.89,p.p_partkey,>,80066#112780
part p##p.p_partkey,<,80423,p.p_retailprice,>,164.99#80422
nation n##n.n_nationkey,=,22#1
partsupp ps##ps.ps_availqty,>,9314,ps.ps_supplycost,<,954.65#52626
region r##r.r_regionkey,<,4#4
nation n##n.n_nationkey,<,18#18
customer c##c.c_acctbal,<,424.57#19358
nation n##n.n_nationkey,=,9#1
partsupp ps##ps.ps_availqty,<,8385#670729
region r##r.r_regionkey,=,3#1
region r##r.r_regionkey,=,1#1
part p##p.p_size,<,20#76369
lineitem l##l.l_shipdate,>,'1995-10-29',l.l_commitdate,=,'1998-07-01',l.l_discount,=,0.03#220
nation n##n.n_nationkey,<,22#22
part p##p.p_partkey,=,101956#1
partsupp ps##ps.ps_supplycost,=,515.31,ps.ps_availqty,<,8698#15
lineitem l##l.l_discount,=,0.02,l.l_shipdate,>,'1992-08-02',l.l_commitdate,<,'1993-06-08',l.l_quantity,=,38#1405
region r##r.r_regionkey,>,1#3
orders o##o.o_totalprice,<,415370.86#1498145
part p##p.p_retailprice,>,337.81,p.p_size,>,37,p.p_partkey,<,80751#20804
nation n##n.n_nationkey,<,18#18
region r##r.r_regionkey,<,3#3
orders o##o.o_orderkey,>,2779827,o.o_orderdate,>,'1994-06-24'#502737
orders o##o.o_orderdate,<,'1993-09-03',o.o_totalprice,>,445470.36,o.o_orderkey,<,5566117#100
region r##r.r_regionkey,=,1#1
partsupp ps##ps.ps_availqty,<,8356#668384
partsupp ps##ps.ps_supplycost,<,906.74,ps.ps_availqty,>,8114#136782
region r##r.r_regionkey,<,4#4
customer c##c.c_acctbal,>,2579.99,c.c_custkey,>,124504#17231
partsupp ps##ps.ps_availqty,=,5856#68
customer c##c.c_acctbal,<,8869.45#134657
partsupp ps##ps.ps_supplycost,<,537.91#430142
lineitem l##l.l_quantity,>,19,l.l_commitdate,>,'1996-04-29',l.l_discount,>,0.09#124623
lineitem l##l.l_discount,>,0.04,l.l_commitdate,<,'1992-10-21',l.l_quantity,<,50,l.l_extendedprice,>,43583.59#121945
nation n##n.n_nationkey,>,19#5
orders o##o.o_orderdate,=,'1992-07-23'#607
nation n##n.n_nationkey,>,20#4
part p##p.p_retailprice,>,1200.8,p.p_partkey,<,100027,p.p_size,<,36#52516
region r##r.r_regionkey,>,0#4
nation n##n.n_nationkey,=,6#1
customer c##c.c_custkey,<,57456,c.c_acctbal,<,7225.26#43026
partsupp ps##ps.ps_supplycost,=,928.62,ps.ps_availqty,<,4280#5
region r##r.r_regionkey,<,3#3
part p##p.p_retailprice,>,1382.06,p.p_partkey,>,139124,p.p_size,<,27#21868
lineitem l##l.l_commitdate,>,'1992-06-23',l.l_discount,=,0.1#520061
partsupp ps##ps.ps_availqty,=,8145,ps.ps_supplycost,<,340.84#22
partsupp ps##ps.ps_availqty,=,6329#85
supplier s##s.s_acctbal,>,3078.59,s.s_suppkey,<,84063#6322
region r##r.r_regionkey,=,4#1
nation n##n.n_nationkey,<,11#11
partsupp ps##ps.ps_availqty,>,4544#436814
supplier s##s.s_suppkey,<,36123,s.s_acctbal,>,4956.47#4635
